INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,MULTIPLE_OFFENSE,MULTIPLE_BIAS
12873,1993,MA0010100,Barnstable,,City,MA,Massachusetts,New England,Northeast,4,"Cities from 25,000 thru 49,999",9-Jul-93,,,1,,,White,,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
12889,1993,MA0030800,Fall River,,City,MA,Massachusetts,New England,Northeast,3,"Cities from 50,000 thru 99,999",14-Aug-93,,,1,,,White,,1,Murder and Nonnegligent Manslaughter,1,Residence/Home,Anti-Asian,Individual,S,S
12896,1993,MA0052400,North Andover,,City,MA,Massachusetts,New England,Northeast,5,"Cities from 10,000 thru 24,999",5-Dec-93,,,1,,,White,,1,Intimidation,1,Commercial/Office Building,Anti-Asian,Individual,S,S
12916,1993,MA0090200,Arlington,,City,MA,Massachusetts,New England,Northeast,4,"Cities from 25,000 thru 49,999",12-Mar-93,,,2,,,White,,2,Simple Assault,2,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
16795,1993,MA0090900,Boxborough,,City,MA,Massachusetts,New England,Northeast,6,"Cities from 2,500 thru 9,999",10-Jan-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
12920,1993,MA0091000,Burlington,,City,MA,Massachusetts,New England,Northeast,5,"Cities from 10,000 thru 24,999",25-Apr-93,,,1,,,White,,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
16811,1993,MA0112100,Randolph,,City,MA,Massachusetts,New England,Northeast,4,"Cities from 25,000 thru 49,999",23-Apr-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
16813,1993,MA0112600,Westwood,,City,MA,Massachusetts,New England,Northeast,5,"Cities from 10,000 thru 24,999",30-Dec-93,,,0,,,Unknown,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
12947,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",28-Jun-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
12957,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",5-Jul-93,,,2,,,White,,1,Aggravated Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
12978,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",22-May-93,,,0,,,Unknown,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
12990,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",5-Oct-93,,,1,,,Black or African American,,1,Intimidation,1,School/College,Anti-Asian,Individual,S,S
12994,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",15-Oct-93,,,0,,,Unknown,,2,Destruction/Damage/Vandalism of Property,2,Residence/Home,Anti-Asian,Individual,S,S
12995,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",30-Sep-93,,,1,,,White,,1,Destruction/Damage/Vandalism of Property,1,Other/Unknown,Anti-Asian,Individual,S,S
13001,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",8-Nov-93,,,1,,,White,,1,Aggravated Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
13037,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",23-May-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
13052,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",13-Apr-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
16944,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",5-Jul-93,,,3,,,Black or African American,,1,Aggravated Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
16951,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",17-Jul-93,,,1,,,White,,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
17082,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",1-Jan-93,,,0,,,Unknown,,1,Arson,1,Other/Unknown,Anti-Asian,Individual,S,S
17084,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",30-May-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
17089,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",30-May-93,,,1,,,White,,1,Intimidation,1,Convenience Store,Anti-Asian,Individual,S,S
17101,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",7-Oct-93,,,0,,,Unknown,,1,Aggravated Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
17107,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",18-Nov-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
17238,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",26-Apr-93,,,1,,,White,,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
17239,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",17-Dec-93,,,3,,,White,,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
17240,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",17-Dec-93,,,3,,,White,,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
17251,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",4-Mar-93,,,3,,,Black or African American,,2,Aggravated Assault,2,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
17257,1993,MA0130100,Boston,,City,MA,Massachusetts,New England,Northeast,1B,"Cities from 500,000 thru 999,999",27-Mar-93,,,1,,,Asian,,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
12684,1993,MD0030100,Baltimore County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",16-Feb-93,,,1,,,White,,1,Simple Assault,1,Convenience Store,Anti-Asian,Individual,S,S
12752,1993,MD0030100,Baltimore County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",12-Nov-93,,,3,,,White,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
12754,1993,MD0030100,Baltimore County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",7-Sep-93,,,1,,,White,,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
16088,1993,MD0030100,Baltimore County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",8-Feb-93,,,1,,,White,,1,Intimidation,1,Service/Gas Station,Anti-Asian,Individual,S,S
16104,1993,MD0030100,Baltimore County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",19-May-93,,,1,,,Black or African American,,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
16370,1993,MD0130200,Bel Air,,City,MD,Maryland,South Atlantic,South,6,"Cities from 2,500 thru 9,999",18-Jun-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
12809,1993,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",30-Jan-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
12815,1993,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",22-Mar-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
16507,1993,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",1-Feb-93,,,1,,,White,,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
16511,1993,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",18-Feb-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0,Grocery/Supermarket,Anti-Asian,Business,S,S
16518,1993,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",12-Apr-93,,,1,,,Black or African American,,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
16526,1993,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",12-Jun-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
16650,1993,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",8-Nov-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
16654,1993,MD0160400,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",5-Dec-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
16663,1993,MD0172100,Prince George's County Police Department,,County,MD,Maryland,South Atlantic,South,9A,"MSA counties 100,000 or over",2-Feb-93,,,0,,,Unknown,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
12853,1993,MD0172500,University of Maryland:,College Park,University or College,MD,Maryland,South Atlantic,South,7,"Cities under 2,500",10-Aug-93,,,2,,,White,,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
12854,1993,MD0172500,University of Maryland:,College Park,University or College,MD,Maryland,South Atlantic,South,7,"Cities under 2,500",10-Nov-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,School/College,Anti-Asian,Individual,S,S
16665,1993,MD0172500,University of Maryland:,College Park,University or College,MD,Maryland,South Atlantic,South,7,"Cities under 2,500",26-Sep-93,,,4,,,White,,1,Robbery,1,Other/Unknown,Anti-Asian,Individual,S,S
16669,1993,MD0172500,University of Maryland:,College Park,University or College,MD,Maryland,South Atlantic,South,7,"Cities under 2,500",22-Dec-93,,,0,,,Unknown,,10,Destruction/Damage/Vandalism of Property,10,School/College,Anti-Asian,Individual,S,S
18222,1993,MDBPD0000,Baltimore,,City,MD,Maryland,South Atlantic,South,1B,"Cities from 500,000 thru 999,999",2-Jun-93,,,2,,,Black or African American,,1,Aggravated Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
12642,1993,ME0030500,Portland,,City,ME,Maine,New England,Northeast,3,"Cities from 50,000 thru 99,999",18-Jan-93,,,3,,,White,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
12645,1993,ME0030500,Portland,,City,ME,Maine,New England,Northeast,3,"Cities from 50,000 thru 99,999",28-Jan-93,,,2,,,White,,2,Robbery,2,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
12655,1993,ME0030500,Portland,,City,ME,Maine,New England,Northeast,3,"Cities from 50,000 thru 99,999",5-Aug-93,,,1,,,Black or African American,,1,Simple Assault,1,Government/Public Building,Anti-Asian,Individual,S,S
12594,1993,ME0090000,Oxford,,County,ME,Maine,New England,Northeast,8C,"Non-MSA counties from 10,000 thru 24,999",13-Jan-93,,,2,,,White,,2,Intimidation,2,Residence/Home,Anti-Asian,Individual,S,S
13077,1993,MI3392600,Meridian Township,,City,MI,Michigan,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",14-Jul-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
13097,1993,MI4143600,Grand Rapids,,City,MI,Michigan,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",23-Apr-93,,,8,,,Black or African American,,2,Intimidation,2,School/College,Anti-Asian,Individual,S,S
17522,1993,MI4143600,Grand Rapids,,City,MI,Michigan,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",23-Apr-93,,,8,,,Black or African American,,2,Intimidation,2,School/College,Anti-Asian,Individual,S,S
13125,1993,MI6371400,Royal Oak,,City,MI,Michigan,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",13-Feb-93,,,1,,,White,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
13180,1993,MI8190300,University of Michigan:,Ann Arbor,University or College,MI,Michigan,East North Central,Midwest,7,"Cities under 2,500",6-Apr-93,,,2,,,Black or African American,,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
13281,1993,MO0390300,Springfield,,City,MO,Missouri,West North Central,Midwest,2,"Cities from 100,000 thru 249,999",1-Sep-93,,,2,,,Multiple,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
17967,1993,MO0950000,St. Louis County Police Department,,County,MO,Missouri,West North Central,Midwest,9A,"MSA counties 100,000 or over",15-Sep-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
17808,1993,MOSPD0000,St. Louis,,City,MO,Missouri,West North Central,Midwest,1C,"Cities from 250,000 thru 499,999",16-Sep-93,,,2,,,Black or African American,,2,Aggravated Assault,2,Restaurant,Anti-Asian,Individual,S,S
13386,1993,NJ0010800,Egg Harbor Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",5-Apr-93,,,1,,,White,,1,Simple Assault,1,Air/Bus/Train Terminal,Anti-Asian,Individual,S,S
17974,1993,NJ0020300,Bergenfield,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",27-Jul-93,,,0,,,Unknown,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
13426,1993,NJ0021900,Fort Lee,,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",6-Aug-93,,,0,,,Unknown,,2,Intimidation,2,School/College,Anti-Asian,Individual,S,S
18239,1993,NJ0023800,New Milford,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",30-Oct-93,,,0,,,Unknown,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
18243,1993,NJ0023900,North Arlington,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",30-Sep-93,,,0,,,Unknown,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
13452,1993,NJ0024200,Oakland,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",15-Aug-93,,,1,,,White,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
18249,1993,NJ0024800,Ramsey,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",28-May-93,,,0,,,Unknown,,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
13477,1993,NJ0026900,Wood-Ridge,,City,NJ,New Jersey,Middle Atlantic,Northeast,6,"Cities from 2,500 thru 9,999",17-Sep-93,,,1,,,White,,1,Simple Assault,1,School/College,Anti-Asian,Individual,S,S
13503,1993,NJ0033000,Pemberton Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",4-May-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0,Drug Store/Doctor's Office/Hospital,Anti-Asian,Business,S,S
16269,1993,NJ0040800,Camden County Police Department,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",6-May-93,,,3,,,Black or African American,,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
16399,1993,NJ0043400,Voorhees Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",23-Aug-93,,,2,,,White,,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Society/Public,S,S
16409,1993,NJ0050600,Middle Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",3-Jun-93,,,0,,,Unknown,,1,Intimidation,1,Drug Store/Doctor's Office/Hospital,Anti-Asian,Individual,S,S
16411,1993,NJ0050700,North Wildwood,,City,NJ,New Jersey,Middle Atlantic,Northeast,6,"Cities from 2,500 thru 9,999",12-Dec-93,,,1,,,White,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
16417,1993,NJ006SP00,State Police:,Cumberland County,State Police,NJ,New Jersey,Middle Atlantic,Northeast,9B,"MSA counties from 25,000 thru 99,999",30-Oct-93,,,1,,,White,,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Religious Organization,S,S
16552,1993,NJ0072200,West Orange,,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",29-May-93,,,1,,,Black or African American,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
16696,1993,NJ0090500,Hoboken,,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",21-Oct-93,,,1,,,White,,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
13675,1993,NJ0120500,Edison Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",22-Sep-93,,,1,,,White,,2,Intimidation,2,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
16860,1993,NJ0120900,Old Bridge Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",3-Sep-93,,,0,,,Unknown,,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
13680,1993,NJ0121200,Milltown,,City,NJ,New Jersey,Middle Atlantic,Northeast,6,"Cities from 2,500 thru 9,999",3-Aug-93,,,0,,,Unknown,,1,Intimidation,1,Commercial/Office Building,Anti-Asian,Individual,S,S
13685,1993,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",19-Sep-93,,,1,,,White,,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
13692,1993,NJ0121500,North Brunswick Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",15-Sep-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Society/Public,S,S
13695,1993,NJ0121500,North Brunswick Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",19-Aug-93,,,1,,,White,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
13739,1993,NJ0122100,South Brunswick Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",24-Jul-93,,,0,,,Unknown,,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
13747,1993,NJ0122400,Spotswood,,City,NJ,New Jersey,Middle Atlantic,Northeast,6,"Cities from 2,500 thru 9,999",26-Jun-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0,Other/Unknown,Anti-Asian,Other,S,S
16981,1993,NJ0122400,Spotswood,,City,NJ,New Jersey,Middle Atlantic,Northeast,6,"Cities from 2,500 thru 9,999",28-Apr-93,,,1,,,White,,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
13749,1993,NJ0122500,Woodbridge Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",11-Apr-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
16984,1993,NJ0122500,Woodbridge Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",9-Jun-93,,,1,,,White,,1,Simple Assault,1,Residence/Home,Anti-Asian,Individual,S,S
16986,1993,NJ0122500,Woodbridge Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",3-Nov-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
16850,1993,NJ012SP00,State Police:,Middlesex County,State Police,NJ,New Jersey,Middle Atlantic,Northeast,9D,"MSA counties under 10,000",20-Mar-93,,,0,,,Unknown,,1,Simple Assault,1,Service/Gas Station,Anti-Asian,Individual,S,S
17002,1993,NJ0131800,Holmdel Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",14-Aug-93,,,0,,,Unknown,,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
17123,1993,NJ0133000,Aberdeen Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",6-Mar-93,,,0,,,Unknown,,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
13790,1993,NJ0135200,Wall Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",9-Aug-93,,,0,,,Unknown,,2,Intimidation,2,Residence/Home,Anti-Asian,Individual,S,S
13805,1993,NJ0142100,Montville Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",17-Dec-93,,,1,,,White,,1,Intimidation,1,School/College,Anti-Asian,Individual,S,S
13811,1993,NJ0142900,Parsippany-Troy Hills Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",8-May-93,,,0,,,Unknown,,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
